Zioff01G0032700-Zioff01G0505200	0.0	0.0	0.0	0.16	0.15	0.15	0.9	0.51	0.53	0.17	0.14	0.59	6.52	10.39	11.56	1.71	8.12	8.08	0.15	0.17	0.58	0.7	0.0	0.19	1.04	2.73	1.49	2.73	2.08	1.47	2.4	3.57	1.71	17.73	17.99	35.5	4.72	18.23	8.22	2.0	1.3	7.32
Zioff01G0032800-Zioff01G0505300	2.14	0.92	0.92	0.33	0.16	0.0	2.35	1.26	0.14	0.7	0.0	0.0	0.31	0.17	0.0	0.0	6.29	0.67	2.28	5.1	2.51	0.41	0.98	0.0	0.65	1.28	1.25	3.56	0.53	0.28	2.25	0.3	0.23	5.59	2.03	4.07	0.8	12.01	0.0	2.4	0.52	6.03
Zioff01G0033000-Zioff01G0505500	34.83	31.82	34.18	26.19	24.01	27.93	38.1	27.48	24.07	23.97	20.33	17.11	30.31	38.8	32.3	25.41	26.44	22.65	52.54	51.66	30.59	37.07	31.37	37.53	38.14	25.55	34.35	41.84	27.54	20.52	24.65	20.75	20.41	48.38	52.65	45.26	55.53	23.16	36.46	45.48	44.95	28.85
Zioff01G0033100-Zioff01G0505600	107.21	98.53	114.62	109.36	94.31	111.18	89.7	100.67	91.29	94.84	113.7	119.53	92.56	89.55	96.22	69.33	49.21	69.04	89.71	93.39	85.79	212.31	193.2	193.76	90.07	80.51	96.23	106.52	75.35	74.59	84.07	92.26	81.55	86.91	94.59	91.61	88.89	62.84	96.07	106.0	114.73	80.02
Zioff01G0033200-Zioff01G0505700	189.82	200.45	185.7	30.11	33.09	34.44	61.86	31.59	27.28	28.52	25.32	21.08	79.43	69.05	123.42	94.72	44.1	80.72	30.77	30.68	19.2	65.96	70.45	69.79	31.59	32.15	37.3	41.95	30.72	27.02	26.32	29.48	24.13	71.8	51.1	86.3	49.31	24.04	53.1	11.67	11.69	21.24
Zioff01G0033400-Zioff01G0505800	5.95	4.51	4.19	12.11	10.97	10.01	7.09	10.95	13.87	10.77	11.48	9.87	5.35	7.67	6.16	9.56	7.29	7.71	9.08	7.97	10.8	4.85	4.51	5.58	13.7	11.67	10.1	8.92	11.85	11.45	11.02	11.86	8.44	7.32	8.44	5.39	4.99	7.5	8.78	6.67	7.02	9.16
Zioff01G0033500-Zioff01G0505900	26.93	24.09	23.76	19.48	16.12	18.5	11.44	21.43	18.14	18.44	14.61	18.72	10.3	11.11	11.46	10.04	9.04	9.5	26.48	25.26	25.83	31.32	28.48	29.89	23.12	21.59	20.23	17.54	21.76	23.46	24.25	22.32	24.49	21.05	17.21	17.57	15.74	13.95	18.33	31.67	30.51	24.07
Zioff01G0033600-Zioff01G0506200	0.39	0.17	0.87	0.29	0.0	0.75	0.09	0.21	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.54	0.83	7.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zioff01G0033700-Zioff01G0506300	107.37	114.39	109.73	70.07	72.2	63.41	41.63	69.58	76.81	81.4	86.09	55.21	70.75	73.47	61.59	32.63	20.56	28.88	92.56	84.85	50.33	16.17	16.67	17.78	23.63	28.88	24.09	10.3	26.58	28.34	29.59	28.12	17.53	21.63	25.13	22.93	8.23	6.72	5.56	19.53	18.4	14.15
Zioff01G0033800-Zioff01G0506400	4.03	4.16	4.33	3.75	4.41	3.53	2.48	5.51	4.51	5.72	5.17	4.41	3.01	2.22	2.52	2.0	1.37	2.91	3.42	4.79	3.83	3.37	2.56	2.71	1.83	1.38	2.01	0.87	1.99	4.3	2.85	1.77	3.42	1.34	1.33	1.69	0.38	0.69	0.39	2.16	2.23	3.55
Zioff01G0033900-Zioff01G0506600	0.0	0.0	0.0	0.11	0.33	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zioff01G0034000-Zioff01G0506700	0.0	0.15	0.13	1.26	2.61	0.44	0.16	5.21	3.36	4.44	2.85	3.99	0.0	0.0	0.0	0.0	0.25	0.55	0.82	0.95	0.21	0.0	0.0	0.0	0.79	1.24	0.41	0.0	1.65	2.58	2.1	1.58	2.96	0.0	0.0	0.0	0.0	0.0	0.0	0.76	0.38	0.0
Zioff01G0034100-Zioff01G0506800	1.62	1.92	1.7	3.39	3.41	2.29	0.73	2.76	4.38	3.36	3.69	7.72	4.87	5.22	3.51	6.8	8.45	17.14	1.12	1.36	4.91	0.26	0.13	0.13	2.05	1.53	1.95	1.9	1.26	1.62	0.75	1.3	3.72	2.06	2.31	1.17	7.48	10.28	21.3	1.2	1.39	0.46
Zioff01G0034200-Zioff01G0506900	1.23	1.05	1.12	0.07	0.13	0.14	0.0	0.11	0.09	0.12	0.11	0.06	13.56	47.36	8.83	0.01	0.26	0.24	0.49	0.44	0.6	0.44	0.57	0.42	0.11	0.06	0.0	0.01	0.0	0.02	0.0	0.12	0.09	12.6	39.33	7.98	0.0	0.16	0.02	0.38	0.39	0.28
Zioff01G0034300-Zioff01G0507000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zioff01G0034400-Zioff01G0507100	9.78	10.2	11.4	44.4	45.98	47.97	27.06	45.76	61.07	47.97	57.14	63.08	25.07	25.12	18.11	15.56	21.08	21.29	13.47	14.06	13.43	47.27	39.05	42.25	81.58	80.53	67.27	60.31	72.19	84.55	72.53	79.6	87.67	40.23	34.52	36.88	43.81	38.99	38.04	30.82	29.15	34.59
Zioff01G0034500-Zioff01G0507200	13.2	11.8	10.99	32.61	20.25	20.16	21.84	22.71	7.46	14.48	9.96	5.15	14.74	18.17	23.59	21.81	19.28	16.62	9.04	8.37	1.76	11.78	11.47	10.8	72.35	40.92	37.92	20.39	37.45	15.09	39.4	21.49	8.05	20.07	18.0	28.43	16.44	14.37	13.42	13.24	15.01	1.44
Zioff01G0034600-Zioff01G0507300	0.15	0.27	0.0	2.66	3.15	2.45	0.72	2.61	3.49	2.71	3.51	3.59	0.17	0.16	0.0	0.36	0.94	2.3	1.87	1.71	0.0	0.19	0.03	0.09	3.43	2.75	1.68	0.7	1.83	2.72	3.0	2.67	2.31	0.17	0.08	0.0	0.08	1.21	0.57	1.69	1.34	0.0
Zioff01G0034700-Zioff01G0507400	0.29	0.25	0.16	0.87	0.29	0.07	0.14	0.08	0.06	0.08	0.53	0.0	0.21	0.15	0.0	0.0	0.0	0.52	0.13	0.23	0.13	0.0	0.38	0.65	0.0	0.57	0.0	0.83	0.79	0.0	0.15	0.27	0.0	0.97	1.06	0.0	0.0	0.0	0.3	1.01	0.23	0.27
Zioff01G0034800-Zioff01G0507500	63.22	61.28	62.75	410.03	391.8	371.31	227.09	427.15	564.86	453.38	528.93	580.1	254.42	277.22	268.6	159.55	174.87	205.22	45.47	52.06	77.29	65.23	56.85	60.0	376.52	395.39	360.18	215.83	433.23	570.74	461.2	530.41	581.58	229.31	263.4	232.88	155.19	189.93	204.64	55.77	55.78	80.76
Zioff01G0034900-Zioff01G0507600	20.74	17.99	21.5	11.75	8.02	11.77	13.08	8.83	10.08	8.41	10.4	12.43	9.5	21.74	19.08	9.7	18.4	20.94	28.11	23.19	10.49	30.23	26.4	27.55	7.42	8.41	7.71	11.3	7.08	8.26	6.71	5.48	12.26	21.96	9.79	7.98	9.16	10.44	19.02	26.81	28.46	21.71
Zioff01G0035000-Zioff01G0507700	28.67	24.86	28.22	25.0	24.36	28.37	26.46	21.67	30.97	20.9	33.71	23.98	10.21	10.19	8.88	18.55	9.68	11.8	33.99	34.88	14.25	17.57	13.6	14.39	33.48	32.94	31.88	32.15	30.07	40.88	34.49	49.75	33.36	11.77	12.79	11.24	17.45	13.41	14.15	23.89	23.73	12.75
Zioff01G0035100-Zioff01G0507800	18.38	19.89	22.29	17.37	30.64	18.53	8.25	27.61	31.71	23.15	28.34	36.19	13.33	9.17	9.74	12.29	9.08	9.25	8.08	6.97	16.01	15.23	13.28	16.11	14.65	19.33	13.28	5.29	18.51	22.39	14.62	18.56	23.18	7.07	6.3	2.52	4.67	4.48	6.48	5.16	11.51	7.64
Zioff01G0035200-Zioff01G0507900	3.19	5.31	5.31	3.83	5.88	3.48	4.33	5.68	9.61	8.03	7.91	11.87	4.72	2.71	2.71	3.86	1.89	1.85	3.36	3.89	11.44	7.41	10.1	11.28	4.65	4.58	4.34	3.12	7.69	14.72	10.73	10.1	12.62	4.33	3.92	2.93	3.3	2.7	4.19	5.95	6.88	9.18
Zioff01G0035300-Zioff01G0508000	13.19	13.76	14.61	8.42	14.01	5.92	8.77	14.1	13.62	16.43	15.21	10.78	9.03	8.43	3.6	5.19	5.46	5.42	17.87	17.37	14.83	21.53	25.34	24.08	9.02	12.59	6.81	10.78	14.05	10.39	15.04	17.86	10.06	13.69	12.51	13.94	9.91	8.6	8.67	19.84	16.09	17.62
Zioff01G0035400-Zioff01G0508100	3.77	2.29	2.63	3.28	3.01	2.41	3.84	2.8	5.62	2.37	3.62	29.6	13.89	41.41	19.03	73.22	234.52	129.29	1.98	1.86	10.54	3.91	4.8	4.71	4.32	2.88	3.65	3.37	2.44	2.47	2.47	2.16	7.29	7.01	13.15	10.92	32.68	70.18	38.49	1.4	2.09	9.1
Zioff01G0035500-Zioff01G0508200	0.82	1.23	1.67	4.65	8.15	5.39	5.08	7.9	7.03	11.2	7.09	8.04	0.91	1.2	0.06	3.96	2.38	2.35	4.23	5.59	1.26	0.13	0.22	0.0	4.06	8.96	4.46	5.93	5.86	7.99	7.86	9.3	4.64	0.58	0.2	0.0	3.41	7.71	3.51	2.86	3.17	1.12
Zioff01G0035600-Zioff01G0508300	52.27	46.38	51.72	7.21	2.61	8.93	20.6	3.74	1.11	6.17	2.07	3.44	49.27	18.75	28.7	38.16	18.47	35.17	2.25	2.98	9.07	104.39	103.8	104.81	6.88	3.06	6.62	29.31	4.19	1.72	4.48	1.69	2.09	36.11	16.51	34.15	65.82	12.46	29.95	8.35	6.9	25.01
Zioff01G0035700-Zioff01G0508400	22.57	18.13	16.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38	0.11	80.65	21.7	27.48	27.33	0.0	0.15	0.2	0.1	0.0	1.47	0.0	0.09	0.48	0.0	0.0	0.0	0.0	0.0	0.31	0.38	0.11	48.93
Zioff01G0035800-Zioff01G0508500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zioff01G0036000-Zioff01G0508600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zioff01G0036400-Zioff01G0509200	0.74	0.05	0.14	0.37	0.0	0.0	0.0	0.0	0.41	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.13	45.03	0.66	0.81	0.58	0.52	0.37	0.0	0.27	0.0	0.44	0.0	0.3	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.52	0.2	113.48
Zioff01G0036500-Zioff01G0509300	0.9	0.0	0.0	1.79	0.29	0.0	0.19	0.0	0.17	0.0	0.0	0.19	0.0	0.21	0.0	0.0	0.64	0.1	0.0	0.0	0.0	0.21	0.37	0.0	1.18	0.21	0.0	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.23	0.0
Zioff01G0036600-Zioff01G0509400	3.01	3.25	2.93	8.6	8.68	7.75	6.04	9.79	7.24	8.27	8.28	7.45	6.27	3.45	3.74	1.95	3.54	2.86	6.12	4.85	4.46	4.57	4.17	6.01	10.4	10.81	14.23	5.79	13.11	9.48	13.06	11.5	12.15	5.44	6.73	4.89	6.47	2.74	4.1	9.98	7.77	9.61
Zioff01G0036900-Zioff01G0509700	1.19	1.19	1.21	3.4	2.96	2.25	4.45	2.94	2.42	4.44	2.49	3.45	0.6	0.53	0.05	2.63	2.47	1.33	5.55	5.03	3.86	1.62	1.44	1.21	3.29	5.8	5.56	3.56	4.46	2.99	5.58	5.01	4.91	0.65	0.59	0.42	2.07	0.98	2.28	5.21	5.97	3.65
Zioff01G0037000-Zioff01G0509800	5.61	4.4	7.54	2.52	2.52	1.65	1.68	2.68	2.07	2.69	3.32	2.04	1.52	1.76	2.18	0.65	0.97	0.07	1.92	2.92	11.66	7.61	5.08	4.83	5.15	4.6	4.37	4.42	7.9	6.6	5.33	6.06	4.55	2.85	1.84	3.87	3.42	1.98	4.03	5.72	5.81	21.82
Zioff01G0037100-Zioff01G0509900	0.0	0.0	0.0	32.87	44.95	29.1	5.65	28.37	6.4	19.75	16.04	7.54	0.0	0.0	0.0	0.13	0.0	0.0	11.84	11.88	0.0	0.0	0.04	0.0	17.7	17.36	19.16	5.5	15.89	3.58	10.05	9.35	4.5	0.0	0.22	0.0	0.0	0.0	0.74	4.29	5.35	0.0
Zioff01G0038200-Zioff01G0510200	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21	0.0	0.27	0.07	1.1	0.05	0.0	0.12	0.16	0.65	0.37	0.0	0.3	0.93	0.64	0.9	0.87	0.0	0.06	0.0	0.0	0.15	0.06	1.19	0.91	0.51
Zioff01G0038300-Zioff01G0510300	14.81	14.86	13.48	9.44	4.67	9.81	14.85	5.3	6.22	4.82	6.34	8.12	14.06	16.25	14.99	34.02	51.12	53.81	11.48	13.35	21.53	7.43	10.32	7.44	4.96	4.13	7.1	15.11	4.17	3.69	3.95	5.24	5.57	8.64	8.64	7.52	20.7	20.1	28.16	12.64	12.82	20.27
Zioff01G0038600-Zioff01G0510400	1.14	2.8	1.94	50.38	52.22	67.03	25.66	36.29	53.88	39.43	130.34	48.75	32.77	20.39	30.62	21.82	6.72	15.79	7.06	6.03	0.7	0.28	0.52	1.45	22.69	22.13	19.09	16.8	13.27	25.79	17.75	44.02	28.81	10.06	5.26	7.4	9.98	4.66	8.1	4.1	3.24	0.15
Zioff01G0038700-Zioff01G0510500	0.0	0.08	0.0	7.3	9.28	5.69	7.21	6.14	22.66	16.37	18.38	19.41	0.31	6.29	6.11	37.49	34.45	12.73	0.86	0.3	123.11	1.02	0.28	0.31	3.35	2.97	2.0	10.53	3.3	4.67	2.33	4.55	3.92	2.62	14.04	5.59	28.25	52.47	17.98	0.0	0.6	256.6
Zioff01G0038800-Zioff01G0510600	0.0	0.0	0.0	8.23	3.01	1.85	1.27	1.55	13.17	0.9	6.29	9.18	0.0	0.25	0.0	2.15	9.03	2.06	0.06	1.0	0.0	0.0	0.05	0.0	7.3	6.7	5.57	3.44	4.18	20.4	1.8	13.52	14.94	0.29	1.19	0.0	4.41	1.75	0.46	0.92	0.84	0.0
Zioff01G0038900-Zioff01G0510800	0.12	0.0	0.0	4.1	3.23	1.89	2.43	2.62	2.39	2.07	2.56	2.53	0.0	0.0	0.0	3.12	6.38	2.17	0.06	0.13	0.06	0.0	0.0	0.0	9.05	11.84	6.4	6.57	8.23	6.31	10.9	8.15	8.37	0.0	0.19	0.0	2.85	13.16	4.52	0.87	1.43	0.51
Zioff01G0039000-Zioff01G0510900	0.0	0.0	0.0	0.18	0.54	0.12	0.0	0.27	0.82	0.0	0.17	0.68	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zioff01G0039100-Zioff01G0511000	0.41	0.28	0.26	0.35	0.0	0.23	0.11	0.06	0.45	0.06	0.0	0.11	0.0	0.0	0.0	0.0	0.89	0.18	0.16	0.25	54.74	0.06	0.11	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.07	39.7
Zioff01G0039200-Zioff01G0511100	0.0	0.0	0.0	0.09	0.33	0.13	0.47	0.05	0.15	0.05	0.0	0.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.73	0.14	1.75	0.05	0.7	0.13	0.15	1.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zioff01G0039300-Zioff01G0511200	0.0	0.0	0.0	11.71	28.39	2.55	0.11	11.26	19.83	10.8	10.5	16.07	0.0	0.12	0.0	0.0	0.0	0.0	3.64	3.59	0.11	0.0	0.0	0.0	21.73	50.99	10.05	1.98	43.38	27.84	38.92	24.65	24.4	0.0	0.0	0.0	0.0	0.0	0.0	5.46	5.09	0.0
Zioff01G0039400-Zioff01G0511300	24.63	23.64	21.34	10.62	9.37	11.18	8.64	8.51	9.07	9.39	5.69	8.4	5.82	7.54	3.78	6.25	3.64	4.23	12.22	12.8	34.54	22.63	23.4	24.07	6.35	6.88	7.57	9.53	7.28	6.68	8.3	5.19	6.45	10.5	10.51	6.42	7.98	7.45	9.91	14.9	14.26	24.05
Zioff01G0039500-Zioff01G0511400	61.54	53.48	49.64	12.23	13.26	17.29	7.5	13.68	19.65	14.79	12.83	11.17	10.42	8.95	9.66	7.31	3.66	8.93	42.79	47.17	37.81	8.06	7.68	9.6	1.43	1.29	1.6	0.51	1.43	1.76	1.2	2.24	1.34	0.34	0.19	0.39	0.35	0.32	1.82	5.0	5.03	5.24
Zioff01G0039600-Zioff01G0511600	4.92	6.86	5.9	0.0	0.48	2.7	1.17	1.34	0.41	0.26	0.56	0.0	1.17	4.86	1.14	1.7	16.66	4.12	3.29	5.25	3.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zioff01G0039800-Zioff01G0511700	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28	0.54	0.0	0.0	0.0	0.0	0.0	0.2	0.05	0.0	0.0	0.13	0.0	0.09	0.38	0.0	0.0	0.0	0.0	0.0	0.0	0.28	1.03	0.0
Zioff01G0039900-Zioff01G0511800	3.86	2.59	1.28	0.73	2.05	1.79	7.73	0.23	0.0	0.89	0.0	0.0	9.23	21.24	0.96	50.28	81.59	69.69	3.46	4.22	14.55	7.55	8.64	8.08	1.15	4.12	2.2	13.56	2.29	0.0	0.22	0.0	0.59	4.8	15.27	2.13	51.55	112.03	50.65	6.96	8.06	17.95
Zioff01G0040000-Zioff01G0511900	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.41	0.0	0.0	0.0	0.0
Zioff01G0040100-Zioff01G0512100	11.57	10.99	16.02	49.13	25.75	22.99	12.76	35.65	11.58	21.31	25.23	7.64	6.62	5.62	5.13	13.4	2.99	2.51	13.93	20.08	8.42	0.0	0.0	0.0	4.83	3.74	3.14	0.16	5.28	3.94	7.53	1.9	3.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16
Zioff01G0040200-Zioff01G0512400	4.3	4.86	7.8	3.56	3.36	2.85	2.6	2.93	2.97	2.08	3.53	2.65	2.42	1.32	3.57	6.32	1.26	1.14	5.04	5.42	3.39	4.99	3.98	5.03	3.78	3.41	5.41	2.25	3.55	5.83	3.08	3.54	2.96	1.66	0.42	0.37	2.68	0.19	2.13	5.13	4.66	4.29
Zioff01G0040300-Zioff01G0512500	0.1	0.0	0.12	0.0	0.0	0.4	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.01	0.32	0.0	0.0	0.77	0.0	0.0	0.0	0.15	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.27	0.0	0.0	0.0	0.0	0.79	0.0	0.0	0.0	5.3
Zioff01G0040400-Zioff01G0512600	3.11	4.77	2.51	1.58	1.95	2.72	1.32	1.23	0.84	0.56	1.51	1.11	4.1	3.03	4.58	3.39	7.82	10.08	1.77	1.27	0.24	0.0	0.21	0.83	0.74	0.1	0.8	1.83	0.32	0.17	0.0	0.0	0.37	0.66	1.13	1.78	0.0	0.32	0.45	0.32	0.21	0.0
Zioff01G0040500-Zioff01G0512700	21.48	22.6	17.59	7.95	5.11	10.07	64.29	2.81	0.07	1.3	0.76	4.42	57.49	45.77	68.32	125.89	131.0	141.72	12.66	15.45	12.06	54.29	59.2	53.83	22.7	9.0	21.91	119.04	7.42	2.43	4.89	2.67	5.69	36.47	41.81	52.83	78.35	163.29	127.46	37.01	38.52	27.29
Zioff01G0040600-Zioff01G0512800	0.63	1.15	1.52	12.95	14.99	12.68	12.11	12.33	11.14	14.93	13.16	10.88	4.4	2.18	1.22	6.44	13.67	8.31	23.41	22.3	4.76	0.62	0.94	1.16	8.83	12.24	7.45	6.64	12.03	11.2	10.48	11.18	10.98	4.47	0.94	0.92	4.44	12.94	7.96	14.71	14.2	3.31
Zioff01G0040700-Zioff01G0512900	5.0	5.48	5.56	8.0	6.38	8.11	5.79	7.05	3.41	5.97	2.68	4.29	4.72	4.23	3.06	5.13	5.98	3.49	8.13	7.53	6.36	10.6	9.94	14.42	8.3	7.53	7.7	6.97	10.4	5.55	6.79	3.72	5.06	5.72	4.9	5.23	4.63	8.52	5.44	23.89	21.07	14.06
Zioff01G0040800-Zioff01G0513000	12.87	11.87	11.31	19.98	15.69	17.28	14.64	16.57	22.79	21.53	23.35	22.92	13.92	15.21	13.98	14.53	9.76	15.11	10.07	8.73	10.1	19.33	17.49	20.17	26.99	22.67	24.88	24.16	24.32	29.8	27.82	31.62	31.54	23.84	24.21	18.67	25.27	13.6	21.03	12.84	12.97	11.0
Zioff01G0040900-Zioff01G0513100	295.96	295.16	312.32	77.87	76.93	85.55	7.39	60.03	46.85	40.88	38.24	44.31	125.85	48.79	81.81	33.02	1.91	16.02	41.69	38.79	13.53	491.31	450.33	477.04	48.2	61.54	68.87	7.69	44.0	28.14	28.94	21.16	39.38	115.29	60.26	94.0	27.61	7.76	31.1	38.84	42.31	6.88
Zioff01G0041000-Zioff01G0513200	0.0	0.08	0.0	0.54	1.65	0.75	0.0	0.54	0.73	0.39	1.13	0.65	0.24	0.0	0.0	0.0	0.0	0.0	0.27	0.24	0.09	1.51	0.74	1.39	1.48	0.8	0.59	0.0	0.57	0.56	0.3	0.68	0.72	0.0	0.0	0.0	0.0	0.0	0.05	0.18	0.38	0.13
Zioff01G0041100-Zioff01G0513300	0.0	0.0	0.07	0.06	0.12	0.0	0.0	0.07	0.05	0.07	0.29	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.34	162.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.87
Zioff01G0041200-Zioff01G0513600	27.31	24.87	26.64	0.29	2.92	1.16	7.99	2.79	2.86	1.9	5.38	3.29	3.35	6.49	12.47	5.43	1.27	1.11	165.93	163.92	2.99	138.19	130.81	127.42	1.69	4.4	2.08	26.84	4.25	3.8	5.91	5.87	4.84	19.41	28.64	56.98	18.78	12.11	13.62	201.07	207.18	12.45
Zioff01G0041400-Zioff01G0513900	0.58	0.27	0.43	3.32	3.27	2.84	11.92	3.49	2.72	7.04	4.06	1.91	0.0	0.2	0.0	5.93	3.16	3.19	10.88	10.0	2.6	2.24	1.13	1.25	11.59	9.23	14.14	21.83	7.18	3.26	5.1	6.78	4.07	0.37	0.63	0.59	0.76	1.79	0.98	17.39	15.28	0.15
Zioff01G0041700-Zioff01G0514000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zioff01G0041800-Zioff01G0514100	31.63	31.08	34.79	72.47	52.25	60.26	71.96	39.9	37.12	37.0	35.52	33.35	15.74	23.66	18.21	53.73	64.01	40.78	77.17	76.94	178.12	28.83	25.87	28.06	34.9	23.71	29.76	35.75	18.9	18.66	17.18	15.44	14.61	19.52	22.42	20.01	22.78	39.64	40.56	33.73	31.56	69.92
Zioff01G0041900-Zioff01G0514300	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.87	1.52	19.24	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.17	0.09	0.0	0.0	0.0	0.19	0.0	0.0	0.22	0.2	11.85
Zioff01G0043000-Zioff01G0514400	1.28	0.85	0.49	0.71	1.25	0.34	0.21	0.47	0.56	0.92	0.7	1.48	0.5	0.4	0.06	0.21	0.31	0.03	0.09	0.03	0.03	2.16	1.42	2.84	1.77	2.69	1.74	1.58	1.74	1.55	2.42	2.2	1.35	2.75	2.81	2.61	0.94	1.58	1.33	1.32	1.68	0.4
Zioff01G0043100-Zioff01G0514500	4.19	3.46	3.31	2.89	4.42	2.95	4.73	3.23	1.65	3.68	2.93	1.12	1.95	1.05	2.68	2.49	2.51	3.07	5.4	7.12	10.84	2.28	3.92	3.01	2.37	2.46	1.94	1.32	2.38	1.68	1.25	1.65	1.24	0.3	0.46	1.0	1.31	1.29	1.74	2.51	3.85	8.21
Zioff01G0043200-Zioff01G0514600	0.0	0.89	1.55	3.81	5.68	2.1	6.27	2.77	0.0	0.37	0.0	1.08	0.88	0.48	2.35	0.11	3.48	4.0	1.28	0.99	18.94	0.0	1.1	0.48	3.21	3.15	3.58	1.93	2.68	0.0	1.82	0.59	0.0	0.0	0.22	0.0	0.63	0.69	3.05	0.1	1.37	17.13
Zioff01G0043300-Zioff01G0514800	12.09	12.41	11.62	5.65	5.8	7.88	6.82	6.71	3.56	6.92	4.19	3.61	8.71	8.5	4.46	6.02	4.33	4.24	19.51	20.55	2.14	7.46	8.95	7.42	4.19	6.01	6.42	10.76	5.7	4.16	5.88	3.76	2.46	5.59	8.88	4.9	6.15	2.87	4.79	16.21	17.18	3.95
Zioff01G0043400-Zioff01G0514900	0.23	0.06	0.33	4.35	10.49	1.82	0.09	9.88	10.69	14.27	8.59	11.98	0.15	0.27	0.11	0.0	0.27	0.23	3.82	4.13	0.16	1.36	1.19	1.6	7.59	10.35	4.22	0.92	11.86	11.66	11.52	11.01	12.59	0.87	1.07	0.25	0.95	0.89	1.77	5.21	4.36	0.61
